               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  78,            0.038782,            0.011131,                   0,             0.85028,             0.84993,             0.84497,             0.37818,            0.040053,             0.00719,                   0,           0.0086146,           0.0086146,           0.0086146
                  79,            0.039894,             0.01051,                   0,             0.86019,             0.79526,             0.84028,              0.3842,            0.040405,           0.0072476,                   0,           0.0085805,           0.0085805,           0.0085805
                  80,            0.039324,            0.010714,                   0,             0.82456,             0.76871,             0.80041,             0.33451,            0.042133,           0.0073983,                   0,           0.0085459,           0.0085459,           0.0085459
                  81,            0.038923,            0.011203,                   0,              0.8641,             0.69205,             0.77152,              0.3539,            0.042374,           0.0079019,                   0,           0.0085111,           0.0085111,           0.0085111
                  82,            0.039661,            0.010659,                   0,             0.78702,             0.82955,             0.82385,             0.38868,            0.041598,           0.0074116,                   0,           0.0084759,           0.0084759,           0.0084759
                  83,            0.038977,            0.010586,                   0,              0.8749,              0.8564,             0.86992,             0.38407,            0.042062,           0.0074757,                   0,           0.0084404,           0.0084404,           0.0084404
                  84,             0.03894,            0.010937,                   0,             0.92324,              0.7619,             0.82861,             0.36954,            0.042716,           0.0076561,                   0,           0.0084046,           0.0084046,           0.0084046
                  85,            0.040218,            0.010988,                   0,             0.78909,             0.78899,             0.79639,              0.3651,            0.043073,            0.007683,                   0,           0.0083684,           0.0083684,           0.0083684
                  86,             0.03953,            0.010223,                   0,             0.86325,             0.77551,             0.86166,             0.37732,            0.040533,           0.0077058,                   0,           0.0083319,           0.0083319,           0.0083319
                  87,            0.040255,            0.010614,                   0,               0.868,             0.85034,             0.86244,             0.37077,            0.040673,           0.0074176,                   0,           0.0082952,           0.0082952,           0.0082952
                  88,            0.039184,            0.010113,                   0,             0.85858,              0.7483,              0.8346,             0.38735,            0.040663,           0.0074104,                   0,           0.0082581,           0.0082581,           0.0082581
                  89,            0.039004,            0.010803,                   0,             0.81641,             0.87726,             0.85134,             0.39285,            0.040426,           0.0073888,                   0,           0.0082207,           0.0082207,           0.0082207
                  90,            0.037693,            0.010981,                   0,             0.84393,             0.80925,              0.8649,             0.38563,            0.040766,            0.007277,                   0,            0.008183,            0.008183,            0.008183
                  91,            0.038664,             0.01098,                   0,             0.81932,             0.80207,             0.84347,             0.37167,            0.041897,           0.0079234,                   0,            0.008145,            0.008145,            0.008145
                  92,            0.037343,             0.01019,                   0,             0.90758,             0.80166,             0.85855,             0.39782,              0.0403,           0.0071294,                   0,           0.0081068,           0.0081068,           0.0081068
                  93,            0.039132,            0.010373,                   0,             0.83284,             0.85034,             0.86456,             0.36972,            0.041209,           0.0071825,                   0,           0.0080682,           0.0080682,           0.0080682
                  94,            0.037856,            0.010277,                   0,             0.89028,             0.83673,             0.89059,             0.40991,            0.040376,           0.0072641,                   0,           0.0080294,           0.0080294,           0.0080294
                  95,            0.037434,            0.010388,                   0,             0.85908,             0.78912,              0.8613,             0.41018,            0.040413,           0.0074329,                   0,           0.0079903,           0.0079903,           0.0079903
                  96,            0.037953,            0.010751,                   0,             0.91142,             0.77551,             0.89396,             0.40729,            0.039547,           0.0069288,                   0,           0.0079509,           0.0079509,           0.0079509
                  97,             0.03654,            0.010431,                   0,             0.85602,             0.80889,             0.85673,             0.36645,            0.041477,           0.0073373,                   0,           0.0079112,           0.0079112,           0.0079112
                  98,            0.038575,            0.010402,                   0,             0.85507,             0.84283,             0.85494,             0.40073,            0.039432,           0.0070542,                   0,           0.0078713,           0.0078713,           0.0078713
                  99,            0.037865,            0.010497,                   0,             0.85909,             0.82951,             0.87443,             0.39578,            0.041515,           0.0071169,                   0,           0.0078311,           0.0078311,           0.0078311
                 100,             0.03693,            0.010325,                   0,             0.87857,             0.83673,              0.8677,             0.40264,            0.041031,           0.0070656,                   0,           0.0077907,           0.0077907,           0.0077907
